Run,Experiment,TimeTrack_Size,Dataset2_3_Size,Dataset,Model,Samples,Train Time (s),Memory Used (MB),Max CPU (%),Avg CPU (%),MAE,MSE,MAPE
6,Size_600_90,600,90,Dataset2,CNN,90,0.4617,7.98,10.79,7.42,0.01756908122257691,0.0005079939322361836,21.92237111889018
6,Size_600_90,600,90,Dataset2,Transformer,90,1.3997,25.11,14.12,10.17,0.010358465321684645,0.000430094196032706,10.42408453762384
6,Size_600_90,600,90,Dataset3,LSTM,90,1.2522,33.21,14.12,8.92,0.07450214378513607,0.00988615436022025,26.170610802128756
6,Size_600_90,600,90,Dataset3,GRU,90,1.2215,34.49,14.12,8.96,0.06847725805392313,0.008366241265811074,24.564454603465926
6,Size_600_90,600,90,Dataset3,RNN,90,0.6345,11.75,12.26,8.2,0.09072924642779269,0.011576921863432997,36.31608630804946
6,Size_600_90,600,90,Dataset3,CNN,90,0.5299,7.02,11.62,8.11,0.07566411305196795,0.008544489506375062,29.743336934913522
6,Size_600_90,600,90,Dataset3,Transformer,90,1.3447,25.77,14.94,10.41,0.18368121833771484,0.04264280547911496,61.495230905898445
6,Size_1200_180,1200,180,TimeTrack,LSTM,1200,3.5502,38.62,20.74,14.48,0.0047379264444616055,3.684181529339869e-05,2.5811436847607725
6,Size_1200_180,1200,180,TimeTrack,GRU,1200,4.0793,38.51,23.23,15.26,0.004862458993343079,3.9422062079777784e-05,2.660551150470816
6,Size_1200_180,1200,180,TimeTrack,RNN,1200,2.6669,16.16,20.77,16.69,0.005148187974745356,4.214574060219877e-05,2.7732282641191
6,Size_1200_180,1200,180,TimeTrack,CNN,1200,0.7913,7.75,14.94,10.45,0.004784997812110716,3.6025251508764256e-05,2.5900549962163972
6,Size_1200_180,1200,180,TimeTrack,Transformer,1200,2.1343,26.99,24.1,16.22,0.004920829196356546,4.0805469377076337e-05,2.696858179227591
6,Size_1200_180,1200,180,Dataset2,LSTM,180,1.2302,33.61,15.78,9.3,0.028591552194864592,0.0010322376972225144,33.60144681817
6,Size_1200_180,1200,180,Dataset2,GRU,180,1.2382,38.93,15.78,9.27,0.026788232074501917,0.0009729224998913442,30.25457536393954
6,Size_1200_180,1200,180,Dataset2,RNN,180,0.6848,6.85,12.43,8.23,0.07863727181588642,0.008497779845856743,99.7979850485012
6,Size_1200_180,1200,180,Dataset2,CNN,180,0.4614,8.0,10.69,7.56,0.02878704951309034,0.0010546105300472492,34.35421584195261
6,Size_1200_180,1200,180,Dataset2,Transformer,180,1.508,25.95,16.62,11.38,0.020808381630346737,0.000982922104266324,18.784412421436762
6,Size_1200_180,1200,180,Dataset3,LSTM,180,1.3537,37.85,14.95,9.67,0.13442760205963103,0.024745058100895802,21.836687295791393
6,Size_1200_180,1200,180,Dataset3,GRU,180,1.2651,40.97,14.88,9.17,0.1655727358316787,0.030972350436997517,26.95380178721561
6,Size_1200_180,1200,180,Dataset3,RNN,180,0.7531,15.49,14.96,9.17,0.19860331272606718,0.05149907080769089,32.37731909269018
6,Size_1200_180,1200,180,Dataset3,CNN,180,0.4455,7.38,11.51,7.58,0.2209322150907209,0.053372088247687084,36.322552711008086
6,Size_1200_180,1200,180,Dataset3,Transformer,180,1.5219,25.97,17.44,11.29,0.44335996805535777,0.2004181298294378,73.67659317406068
6,Size_2400_360,2400,360,TimeTrack,LSTM,2400,2.7007,38.22,21.59,14.07,0.018148583709317483,0.0009414177036406362,7.731373988980892
6,Size_2400_360,2400,360,TimeTrack,GRU,2400,2.9382,39.51,20.77,14.55,0.016851317095284903,0.0008798465647130769,7.1343824636585795
6,Size_2400_360,2400,360,TimeTrack,RNN,2400,2.3325,9.25,22.44,16.77,0.019483915507748348,0.0007980961228386454,8.97146005698518
6,Size_2400_360,2400,360,TimeTrack,CNN,2400,0.8323,8.37,14.93,10.85,0.017676349572008015,0.0008326708516920916,7.725454975152182
6,Size_2400_360,2400,360,TimeTrack,Transformer,2400,3.1718,26.82,29.07,18.62,0.020943485610306158,0.0012962060720094245,8.725848786079043
6,Size_2400_360,2400,360,Dataset2,LSTM,360,2.3138,31.4,17.4,12.28,0.022851099817239356,0.0006641402579698199,28.42516512112998
6,Size_2400_360,2400,360,Dataset2,GRU,360,1.8996,29.11,18.23,12.16,0.025286814568721366,0.0007610749157547485,32.34221373296966
6,Size_2400_360,2400,360,Dataset2,RNN,360,0.7921,16.09,14.95,9.51,0.018093058066675327,0.0005324749353638602,21.946214200469566
6,Size_2400_360,2400,360,Dataset2,CNN,360,0.6651,7.62,13.27,9.29,0.020863397824624055,0.0005743695189399907,26.786386519938667
6,Size_2400_360,2400,360,Dataset2,Transformer,360,1.4866,21.72,19.91,12.97,0.028061715067144253,0.0008576891485436144,37.63678411279774
6,Size_2400_360,2400,360,Dataset3,LSTM,360,1.2574,28.14,17.43,9.95,0.11117154363996479,0.017449630544342676,20.69733417092898
6,Size_2400_360,2400,360,Dataset3,GRU,360,2.25,29.12,17.44,12.56,0.07339438349357393,0.007705360943166656,15.248563909065302
6,Size_2400_360,2400,360,Dataset3,RNN,360,1.5771,16.2,15.78,12.02,0.07000348179387428,0.007140397990062829,13.7175829857354
6,Size_2400_360,2400,360,Dataset3,CNN,360,1.125,7.34,13.29,10.37,0.0762229417000234,0.008386153242092369,15.254488640338895
6,Size_2400_360,2400,360,Dataset3,Transformer,360,1.7526,21.89,19.11,13.47,0.2447852111236132,0.07319613892511877,44.098132145869435
6,Size_4800_720,4800,720,TimeTrack,LSTM,4800,14.4961,40.92,21.57,17.0,0.014886943401853826,0.0009667168589584726,6.073054306721573
6,Size_4800_720,4800,720,TimeTrack,GRU,4800,10.1905,41.46,23.22,16.87,0.01371470792846363,0.0010157307120921286,5.130976352190291
6,Size_4800_720,4800,720,TimeTrack,RNN,4800,6.2601,12.95,24.91,19.12,0.014474464742550435,0.0010195625216782446,5.617869768610319
6,Size_4800_720,4800,720,TimeTrack,CNN,4800,6.8784,6.88,18.27,13.92,0.013378855580483224,0.0009531289928588539,5.061877765106283
6,Size_4800_720,4800,720,TimeTrack,Transformer,4800,3.5538,26.23,27.43,19.5,0.02586999962397043,0.005100786947670886,8.141705999300244
6,Size_4800_720,4800,720,Dataset2,LSTM,720,1.4879,36.46,19.93,10.52,0.020327553694363724,0.0006444900682037502,24.81474909469233
6,Size_4800_720,4800,720,Dataset2,GRU,720,1.5124,37.47,18.28,10.5,0.01751969385538969,0.000649392580229239,19.47075108685131
6,Size_4800_720,4800,720,Dataset2,RNN,720,1.0645,17.67,20.76,12.42,0.015826727490736683,0.0004258445414636617,19.172016413231034
6,Size_4800_720,4800,720,Dataset2,CNN,720,0.6146,8.12,13.29,9.69,0.017125855221795074,0.0004964290768291617,20.348150883047
6,Size_4800_720,4800,720,Dataset2,Transformer,720,1.2061,24.06,20.76,12.25,0.020679202759404675,0.0006217708129540929,25.81061001573559
6,Size_4800_720,4800,720,Dataset3,LSTM,720,2.8121,35.16,296.57,22.97,0.07080896106612733,0.00725351789193874,20.046459719961447
6,Size_4800_720,4800,720,Dataset3,GRU,720,3.3312,39.23,20.77,14.12,0.06255696085206262,0.005777019814938369,17.259664741209352
6,Size_4800_720,4800,720,Dataset3,RNN,720,1.1737,12.01,19.92,12.8,0.06057573842937603,0.00553851277648739,16.41991949296761
6,Size_4800_720,4800,720,Dataset3,CNN,720,1.6224,7.34,14.88,11.61,0.06429038558297466,0.0059963518223314855,18.717015453255943
6,Size_4800_720,4800,720,Dataset3,Transformer,720,2.37,25.55,21.59,15.91,0.13477759631429537,0.024534385642433543,36.67555309340699
6,Size_9600_1440,9600,1440,TimeTrack,LSTM,9600,19.0179,37.93,21.58,17.19,0.00880808224626456,0.00032830728462556185,3.9398672042724154
6,Size_9600_1440,9600,1440,TimeTrack,GRU,9600,13.7376,39.77,23.25,17.19,0.009221124059271814,0.0003237919836494083,4.217893850106458
6,Size_9600_1440,9600,1440,TimeTrack,RNN,9600,6.2193,16.79,24.07,19.39,0.00971779032929144,0.0003686657557051296,4.310024879007427
6,Size_9600_1440,9600,1440,TimeTrack,CNN,9600,3.2601,9.25,16.57,13.53,0.00942624395792374,0.0003316728983003999,4.376292881694935
6,Size_9600_1440,9600,1440,TimeTrack,Transformer,9600,3.7528,27.88,25.74,18.86,0.018481047346497158,0.002905407993985633,6.6222870555260815
6,Size_9600_1440,9600,1440,Dataset2,LSTM,1440,2.8641,32.73,23.25,13.96,0.020641949510781292,0.0009867158055859313,22.670763458682863
6,Size_9600_1440,9600,1440,Dataset2,GRU,1440,1.87,40.36,20.76,12.4,0.021952166927151056,0.0009982103499729994,25.195559911630905
6,Size_9600_1440,9600,1440,Dataset2,RNN,1440,1.1367,7.62,21.59,13.52,0.017533387342700605,0.0007201099691136386,20.794544648334494
6,Size_9600_1440,9600,1440,Dataset2,CNN,1440,1.2069,6.81,15.68,12.0,0.014375397434230365,0.0007177760097274833,14.778565997599541
6,Size_9600_1440,9600,1440,Dataset2,Transformer,1440,1.291,25.32,23.25,13.74,0.020672728109069685,0.0009766124162307434,22.92590387875287
6,Size_9600_1440,9600,1440,Dataset3,LSTM,1440,12.1475,678.88,23.96,14.98,0.06959656318500779,0.008191366913844401,26.510658314222297
6,Size_9600_1440,9600,1440,Dataset3,GRU,1440,3.8149,7.69,23.27,15.03,0.06935731777381335,0.008387160618331715,25.94533186560805
6,Size_9600_1440,9600,1440,Dataset3,RNN,1440,2.517,0.25,21.6,14.68,0.0651822017541681,0.007555669201263156,23.65917607627664
6,Size_9600_1440,9600,1440,Dataset3,CNN,1440,1.7049,0.82,14.96,12.0,0.07149215046603644,0.00810434640031973,28.370042701604536
6,Size_9600_1440,9600,1440,Dataset3,Transformer,1440,4.0394,9.45,22.44,17.63,0.12845956447738976,0.024472350896205208,61.800723865444866
6,Size_19200_2880,19200,2880,TimeTrack,LSTM,19200,16.7697,11.75,23.24,17.68,0.00680163930872947,0.00016099700976116385,3.3779198464236124
6,Size_19200_2880,19200,2880,TimeTrack,GRU,19200,12.9477,7.74,24.09,18.05,0.007178721217171004,0.00016592844625974482,3.6032168307835724
6,Size_19200_2880,19200,2880,TimeTrack,RNN,19200,6.1008,6.35,24.05,19.35,0.0076688988909780756,0.00018132408951266991,3.7853107474094845
6,Size_19200_2880,19200,2880,TimeTrack,CNN,19200,5.2075,6.75,17.44,14.29,0.006951102889905025,0.00016419321959662713,3.4671621651427444
6,Size_19200_2880,19200,2880,TimeTrack,Transformer,19200,8.3174,18.98,24.93,20.55,0.011153700010239449,0.0002735973187604708,5.633980011173474
6,Size_19200_2880,19200,2880,Dataset2,LSTM,2880,4.2315,0.95,24.03,15.35,0.024185271892577076,0.0016363194372560682,27.680865820245153
6,Size_19200_2880,19200,2880,Dataset2,GRU,2880,7.0659,24.02,24.05,17.12,0.02172282845562517,0.0014424342874522597,24.809124819570513
6,Size_19200_2880,19200,2880,Dataset2,RNN,2880,2.0867,0.5,24.93,16.36,0.01614241989480815,0.0011307201809125777,18.348435656436056
6,Size_19200_2880,19200,2880,Dataset2,CNN,2880,2.0535,2.07,15.77,12.95,0.015467567718514682,0.0010390620273235222,17.46874724330167
6,Size_19200_2880,19200,2880,Dataset2,Transformer,2880,2.4214,19.41,25.72,16.95,0.026016628846087218,0.002024274553393499,29.50915195736935
6,Size_19200_2880,19200,2880,Dataset3,LSTM,2880,9.0109,25.69,22.43,16.51,0.06652251448803362,0.008529887875561798,20.390737368728463
6,Size_19200_2880,19200,2880,Dataset3,GRU,2880,6.9607,27.2,23.24,16.66,0.06522051159995575,0.008313791877511778,19.82540772332652
6,Size_19200_2880,19200,2880,Dataset3,RNN,2880,3.1764,13.17,23.25,17.57,0.06115794633731148,0.007680016183460234,17.14263217984009
6,Size_19200_2880,19200,2880,Dataset3,CNN,2880,2.5319,1.6,15.78,13.01,0.06197955000838751,0.007295865179413962,19.38249398348267
6,Size_19200_2880,19200,2880,Dataset3,Transformer,2880,2.6737,22.78,26.59,17.06,0.12332632386891706,0.022224911260357572,44.79312370437895
6,Size_38400_5760,38400,5760,TimeTrack,LSTM,38400,41.8993,20.03,24.07,18.07,0.010972771048781334,0.0010910434629284162,4.769494522681482
6,Size_38400_5760,38400,5760,TimeTrack,GRU,38400,53.54,35.58,24.09,18.96,0.010845130385768,0.0010799138564823064,4.669795489570263
6,Size_38400_5760,38400,5760,TimeTrack,RNN,38400,24.0523,3.26,24.93,20.61,0.012459430926921622,0.001155563826295711,5.303536953770656
6,Size_38400_5760,38400,5760,TimeTrack,CNN,38400,20.2518,16.23,17.43,14.73,0.010775925730249575,0.0010673045794770773,4.4508013828369215
6,Size_38400_5760,38400,5760,TimeTrack,Transformer,38400,12.1811,10.52,26.57,21.33,0.022723341680492545,0.0059033780990063785,7.336039406343328
6,Size_38400_5760,38400,5760,Dataset2,LSTM,5760,7.5581,7.44,21.59,16.99,0.05530166623720811,0.004508552506440635,22.865627565228717
6,Size_38400_5760,38400,5760,Dataset2,GRU,5760,6.2912,22.71,22.42,17.15,0.06118401683480967,0.005465979476421044,24.92713757291765
6,Size_38400_5760,38400,5760,Dataset2,RNN,5760,2.1465,14.38,24.09,15.36,0.046547633346482195,0.0033101328989173875,20.47397047045679
6,Size_38400_5760,38400,5760,Dataset2,CNN,5760,5.9914,7.59,16.62,13.86,0.02918236480674732,0.0016188028524971793,13.808917868089862
6,Size_38400_5760,38400,5760,Dataset2,Transformer,5760,3.4616,17.07,29.93,20.18,0.1348515566684764,0.027052858172720653,50.22898827098133
6,Size_38400_5760,38400,5760,Dataset3,LSTM,5760,8.5004,19.22,22.38,17.21,0.06178459925925784,0.007714493990070852,21.658768788176644
6,Size_38400_5760,38400,5760,Dataset3,GRU,5760,7.7861,25.94,23.23,17.57,0.06154353108412408,0.00777771879611047,20.944075240657494
6,Size_38400_5760,38400,5760,Dataset3,RNN,5760,3.4664,13.57,21.57,15.95,0.05994971882968641,0.007367909916234059,20.252703697395596
6,Size_38400_5760,38400,5760,Dataset3,CNN,5760,3.4067,8.1,17.4,13.7,0.05979397531521198,0.007085396882336676,21.856801484323316
6,Size_38400_5760,38400,5760,Dataset3,Transformer,5760,2.7055,18.42,28.22,18.87,0.1245339958125538,0.023703237249812218,48.158995253162935
7,Size_300_45,300,45,TimeTrack,LSTM,300,1.8579,27.95,17.45,11.09,0.0052692952179111945,4.457419899035067e-05,2.816602929915708
7,Size_300_45,300,45,TimeTrack,GRU,300,1.5193,35.43,19.11,10.62,0.005186059200538053,4.3490201574930384e-05,2.772887459495936
7,Size_300_45,300,45,TimeTrack,RNN,300,1.4426,12.14,18.28,12.7,0.006854427725359024,7.948443842325633e-05,3.5954344564394303
7,Size_300_45,300,45,TimeTrack,CNN,300,1.1177,6.7,13.28,10.42,0.0053254240074885485,4.5667026685354625e-05,2.847769317655317
7,Size_300_45,300,45,TimeTrack,Transformer,300,1.7094,26.65,19.93,13.15,0.010762820491413642,0.00015458381384109317,5.637899986828228
7,Size_300_45,300,45,Dataset2,LSTM,45,1.2376,34.74,14.95,8.79,0.021650885179944457,0.0006246668731864061,25.60423649861885
7,Size_300_45,300,45,Dataset2,GRU,45,1.2017,39.05,14.12,8.47,0.022247768221462533,0.0006377825854775772,26.508004113054156
7,Size_300_45,300,45,Dataset2,RNN,45,0.6656,13.28,11.62,7.85,0.044175886600904046,0.002732733610879359,51.91442039686387
7,Size_300_45,300,45,Dataset2,CNN,45,0.569,7.98,10.8,7.72,0.018753868475861968,0.00048059204908920894,22.25577047069964
7,Size_300_45,300,45,Dataset2,Transformer,45,1.2342,23.95,13.28,9.41,0.03573550622743142,0.0018070865698592037,41.17365171571407
7,Size_300_45,300,45,Dataset3,LSTM,45,1.3912,35.62,15.78,9.14,0.0999597350194713,0.012141223778807749,22.999700093436193
7,Size_300_45,300,45,Dataset3,GRU,45,1.3477,35.1,17.33,9.21,0.08903234311573027,0.009886095118439488,20.0461982315121
7,Size_300_45,300,45,Dataset3,RNN,45,0.6655,12.59,12.34,7.86,0.08904447731273228,0.009723108781519631,19.161057834924943
7,Size_300_45,300,45,Dataset3,CNN,45,0.692,7.94,10.79,8.01,0.0987129931796537,0.012449990966702499,22.736970047355186
7,Size_300_45,300,45,Dataset3,Transformer,45,1.2363,23.57,13.29,9.35,0.4284743486584129,0.19069846673824492,89.39569622014538
7,Size_600_90,600,90,TimeTrack,LSTM,600,1.9004,39.18,19.89,11.94,0.007745896008614753,0.0002583269458803832,3.761870478055475
7,Size_600_90,600,90,TimeTrack,GRU,600,1.7127,37.23,20.73,11.24,0.007442810567844861,0.0002537463690125103,3.61289857446108
7,Size_600_90,600,90,TimeTrack,RNN,600,1.8804,15.67,20.77,14.21,0.007495376004254692,0.00024878854812573946,3.676059241792033
7,Size_600_90,600,90,TimeTrack,CNN,600,1.3776,8.23,502.25,47.0,0.007715017984852708,0.00024636060713961516,3.768249745389121
7,Size_600_90,600,90,TimeTrack,Transformer,600,2.2395,28.21,23.27,15.28,0.007882436785192239,0.00029471063603787753,3.783571112348211
7,Size_600_90,600,90,Dataset2,LSTM,90,1.1877,33.69,12.31,8.4,0.01409520191180796,0.0006110009769120534,14.585213776599721
7,Size_600_90,600,90,Dataset2,GRU,90,1.2061,42.45,13.2,8.5,0.01654166863217345,0.0006522092756424141,18.086779358368187
7,Size_600_90,600,90,Dataset2,RNN,90,0.8607,6.73,14.11,9.36,0.010879283650732832,0.00018786399929925383,13.652076774088028
7,Size_600_90,600,90,Dataset2,CNN,90,0.4861,7.59,10.78,7.42,0.01765379623900194,0.0004862850773454564,22.088627757060774
7,Size_600_90,600,90,Dataset2,Transformer,90,1.3006,25.57,14.95,10.24,0.010492308841026903,0.0004589544999926778,10.307054857699681
7,Size_600_90,600,90,Dataset3,LSTM,90,1.288,37.02,13.28,8.86,0.07357937633969101,0.008605117255010192,27.609621504082632
7,Size_600_90,600,90,Dataset3,GRU,90,1.2616,37.75,341.28,35.37,0.07400584943570408,0.008439319667631034,29.088737487584375
7,Size_600_90,600,90,Dataset3,RNN,90,0.6692,14.8,13.21,8.13,0.17224629743903364,0.04727053465876835,58.33953873149002
7,Size_600_90,600,90,Dataset3,CNN,90,0.4346,7.7,10.7,7.22,0.07936479408271822,0.00927283163162825,30.824084532653874
7,Size_600_90,600,90,Dataset3,Transformer,90,1.2759,25.2,15.72,10.49,0.18362624795407073,0.04262261444677755,61.47319914744996
7,Size_1200_180,1200,180,TimeTrack,LSTM,1200,1.9038,38.95,23.14,12.18,0.0051036800373347605,4.362997392849213e-05,2.7988500518954695
7,Size_1200_180,1200,180,TimeTrack,GRU,1200,2.1693,43.0,357.34,29.13,0.005108379382422748,4.353066002551152e-05,2.8010649526340146
7,Size_1200_180,1200,180,TimeTrack,RNN,1200,1.988,8.23,20.78,15.82,0.0050398545036307325,3.9870862674179666e-05,2.7098073872490818
7,Size_1200_180,1200,180,TimeTrack,CNN,1200,0.8367,8.5,14.88,10.75,0.004717938272863652,3.704945748021921e-05,2.5686306653884583
7,Size_1200_180,1200,180,TimeTrack,Transformer,1200,2.0762,23.71,26.48,16.09,0.004961175029437703,4.1511096905630706e-05,2.720187546785272
7,Size_1200_180,1200,180,Dataset2,LSTM,180,1.2357,33.65,15.75,9.24,0.029702851651783532,0.0010944071493443378,35.13996557405599
7,Size_1200_180,1200,180,Dataset2,GRU,180,1.251,35.96,15.78,9.38,0.029341033050680143,0.0010661810084204215,34.77844567793967
7,Size_1200_180,1200,180,Dataset2,RNN,180,0.7128,12.71,11.62,8.02,0.02446829329771394,0.0011086478755071153,26.52966063572188
7,Size_1200_180,1200,180,Dataset2,CNN,180,0.7224,7.86,12.46,9.2,0.021262521371034713,0.0008159708236052199,22.304467092471867
7,Size_1200_180,1200,180,Dataset2,Transformer,180,1.4364,26.32,18.26,11.7,0.02081635462812434,0.0009838682124782715,18.78643753007582
7,Size_1200_180,1200,180,Dataset3,LSTM,180,1.4434,39.31,16.61,9.91,0.15068627532768614,0.02918544619766061,24.475921277999337
7,Size_1200_180,1200,180,Dataset3,GRU,180,1.2899,39.21,15.78,9.21,0.180744787864486,0.03640646663078466,29.484795031623474
7,Size_1200_180,1200,180,Dataset3,RNN,180,0.9701,29.38,14.93,8.59,0.3194903994527923,0.12497558580408089,52.891708210282765
7,Size_1200_180,1200,180,Dataset3,CNN,180,0.4536,8.88,11.63,7.59,0.19636574263749132,0.04545517878004322,32.0837871225873
7,Size_1200_180,1200,180,Dataset3,Transformer,180,1.4253,25.57,18.26,11.75,0.4435558438192509,0.20059185514159764,73.70962645062276
7,Size_2400_360,2400,360,TimeTrack,LSTM,2400,2.6915,37.55,21.53,14.05,0.01777928961379225,0.0008811710018894893,7.656748324989785
7,Size_2400_360,2400,360,TimeTrack,GRU,2400,3.6438,36.91,23.23,15.26,0.015666389091195176,0.000799201646355157,6.6381926969158425
7,Size_2400_360,2400,360,TimeTrack,RNN,2400,3.4365,13.12,24.08,17.73,0.017270002199879994,0.0008143817762780737,7.6363672935567966
7,Size_2400_360,2400,360,TimeTrack,CNN,2400,1.5417,6.98,14.95,12.38,0.019417852543204883,0.0010315842884068207,8.315687887183147
7,Size_2400_360,2400,360,TimeTrack,Transformer,2400,3.289,27.28,31.56,18.48,0.02090151768324809,0.0012885487413023078,8.714354791656618
7,Size_2400_360,2400,360,Dataset2,LSTM,360,2.2501,39.48,16.6,12.22,0.023429968844990188,0.0006840663715150826,29.344356771855008
7,Size_2400_360,2400,360,Dataset2,GRU,360,1.8983,32.09,18.24,11.98,0.025600432922156337,0.0007514705009172399,33.101412892884824
7,Size_2400_360,2400,360,Dataset2,RNN,360,0.7785,6.45,16.6,9.73,0.016651996307894823,0.0004593454775076584,20.549461538074173
7,Size_2400_360,2400,360,Dataset2,CNN,360,1.1895,6.67,13.28,10.17,0.02148794902293627,0.0005817021118756525,27.838972206430356
7,Size_2400_360,2400,360,Dataset2,Transformer,360,1.615,25.32,21.6,13.49,0.02791043847870431,0.0008495619322643451,37.38060676155403
7,Size_2400_360,2400,360,Dataset3,LSTM,360,1.2693,34.99,15.78,9.52,0.09691198514528969,0.013557766674001713,18.210755191332776
7,Size_2400_360,2400,360,Dataset3,GRU,360,2.2833,28.5,405.05,29.96,0.07287843021327074,0.007605296776525713,14.923870242263742
7,Size_2400_360,2400,360,Dataset3,RNN,360,1.4933,7.5,327.29,33.52,0.07061820630297264,0.007606468378750039,13.82971211129213
7,Size_2400_360,2400,360,Dataset3,CNN,360,1.1048,6.56,12.46,10.27,0.07481725885457241,0.008312964832923946,14.888340849266063
